business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open
0QSxyOzXwDdaSbeK7p3GYw,Keystone Sports Review,5602 N Keystone Ave,Indianapolis,IN,46220,39.8552755,-86.1224972,4.0,258,1
Ri2S4YEre3xTmWUCO2XEGQ,Popeyes Louisiana Kitchen,10551 Big Bend Rd,Riverview,FL,33579,27.791584,-82.3335235288,1.5,106,1
09yJ9otVHkiousXb9MEb4Q,The Reef Bar and Grill,14705 Gulf Blvd,Madeira Beach,FL,33708,27.7979636301,-82.7973954007,3.5,144,1
e0DU7_0mfalr-lnyUafiag,Via Vai Trattoria Pizzeria,"1483 E Valley Rd, Ste 20",Montecito,CA,93108,34.4364174048,-119.6330971612,3.5,147,1
7JFH17VaAsbyRsMrvKsRFQ,Red Door Saloon,1816 Division St,Nashville,TN,37203,36.150663,-86.7958844,3.0,188,1
5oRPyWYn_vjU3wNYHADBiQ,The Brass Tap,"2000 Piazza Ave, Ste 110",Wesley Chapel,FL,33543,28.187735,-82.348591,4.0,111,1
ZbVNtWV8xfpu0F1twjQvxg,Andy's Diner & Pub,505 W Ridge Pike,Conshohocken,PA,19428,40.094886,-75.293728,3.0,272,1
Aw7UWNqfQYZmVlcBJhu2Xw,Lexus of Clearwater,27547 US Hwy 19 N,Clearwater,FL,33761,28.0225537218,-82.7370192961,4.0,136,1
PP3BBaVxZLcJU54uP_wL6Q,Pat's King of Steaks,1237 E Passyunk Ave,Philadelphia,PA,19147,39.9332010583,-75.159265814,3.0,4250,1
UA3HxLprLSOO9J6l1iR2Cg,China Palace,1070 Coast Village Rd,Santa Barbara,CA,93108,34.4218178,-119.6494861,3.5,205,1
eUxD-l-Ddr1iMmzV6prNFw,1864 Tavern,290 California Ave,Reno,NV,89509,39.5199716492,-119.8138727264,4.5,190,1
TXg82zeFo2MpX5BzZXpJUg,I Fratellini,7624 Wydown Blvd,Clayton,MO,63105,38.6428010746,-90.3344146,4.5,214,0
yihGPorZJ4gruJKMgdg4zQ,Dan Dan,214 Sugartown Rd,Wayne,PA,19333,40.0452799,-75.4067607,4.0,302,1
E_Yzg6j5fEBQ0ay-ZwzHKg,Best NY Pizza,14741 N Dale Mabry Hwy,Tampa,FL,33618,28.0807786,-82.5052009,3.0,127,1
o8LebIdVCcy1o0bSD6nT2w,The Greyhound Cafe,81 Lancaster Ave,Malvern,PA,19355,40.0441885267,-75.5298703822,4.5,220,1
VlTwxhPtKWvWxg6VSS9uyA,Bonefish Grill,4889 W Chester Pike,Newtown Square,PA,19073,39.9758110554,-75.4418289271,3.5,148,1
eA9p9OXvrdQI1J1jxVsRlQ,Pho Michael,3559 18th St,Metairie,LA,70002,30.0088012891,-90.1617417474,4.5,293,1
6GlaujiYU2VV7PcPtbQFbA,Grain and Berry,33840 US Hwy 19 N,Palm Harbor,FL,34684,28.0795037,-82.7398695,4.0,128,1
s3E_OAafutZHslDkkMnDQA,Prospector's Grille & Saloon,3050 Rt 38 At Ark Rd,Mount Laurel,NJ,08054,39.9699952704,-74.8707640415,3.0,262,1
DZUZbsr-a_59zjjPY8rGKQ,Stitch House Brewery,829 N Market St,Wilmington,DE,19801,39.7442438413,-75.5488270192,4.0,160,1
6zxPHDdLUNhCSLSeHlCVNg,Something Sweet Dessert Lounge,5319 E Speedway Blvd,Tucson,AZ,85712,32.2365309,-110.8790369,2.5,109,0
Y1dCERRJJ11D0v9Vnir-6w,Hino Oishi,"10491 Walnut Creek Dr, Ste 160",Carmel,IN,46032,39.938378,-86.233438,4.0,127,1
ssr49VxAlvrBo7F7izQvXA,The Pub,7600 Kaighn Ave,Pennsauken,NJ,08109,39.9337766385,-75.0845456369,3.0,370,1
5iuo1kvv0XZMS0bUOoLz2Q,Bistro St. Tropez,"2400 Market St, Ste 427",Philadelphia,PA,19103,39.9535919923,-75.1794226902,3.5,163,0
V7dXBEowSa53mOVaDtnj_A,Topgolf,500 Cowan St,Nashville,TN,37207,36.178008,-86.777981,3.5,278,1
4X_-18QYn1mitVpaeua1CQ,MIZU Sushi Bar,133 S 20th St,Philadelphia,PA,19103,39.9508987,-75.1736693,3.5,112,0
jOU3hmUYmDIswWzW0xvWcw,Embassy Suites by Hilton St. Louis Downtown,610 N 7th St,Saint Louis,MO,63101,38.6307658,-90.1902398,3.5,111,1
ImO3aF_axcKe5pwFf-jQeQ,Emmy Squared - Gulch,404 12th Ave S,Nashville,TN,37203,36.15242,-86.78438,4.0,281,1
FZuzdnT1k5Dx_VcVXpK5fw,True Food Kitchen,3996 Hillsboro Pike,Nashville,TN,37215,36.104461,-86.814532,4.0,265,1
hPmQm4MajFH03BH9n2KsAg,Sam's Gyros,5404 N College Ave,Indianapolis,IN,46220,39.851165,-86.1461204,3.5,131,1
eFn-8QlFGdkT_B-bWigtFQ,Rose Cafe,424 E Haley St,Santa Barbara,CA,93101,34.4215541,-119.6901188,4.0,115,0
L94oj4C7ulosrxPatm0OZg,Valley Forge National Historical Park,1400 N Outer Line Dr,King of Prussia,PA,19406,40.101055,-75.421996,4.5,188,1
n5TNfoXg1i8wX5R3iY4WUA,Cinder Copper & Lace,1500 Locust St,Philadelphia,PA,19102,39.9482528775,-75.1666254178,3.5,157,0
2Ugp3An60FEIQM2FN92AsA,Quinoa Peruvian & Mexican Restaurant,54 E State St,Doylestown,PA,18901,40.310582,-75.129062,4.5,250,1
-ejuzGbu3ZHUndhLTQafJg,Saint Anejo,1120 Mcgavock St,Nashville,TN,37203,36.1560886,-86.7863707,3.5,851,1
ETsHfis7Dm932TS0dRjcoQ,Stone Turtle,6335 Clayton Ave,St. Louis,MO,63139,38.6287335,-90.2926469,4.0,256,1
V0SHmvYtXqdv8-AsqshV6w,Smokin Bettys,116 S 11th St,Philadelphia,PA,19107,39.9495395623,-75.158919096,3.5,796,0
fnCQxWYBAjxrxhkPX2MVzA,IKEA,1311 102 Street NW,Edmonton,AB,T6N 1M3,53.44362177,-113.48926637,3.5,102,1
JpRss-a6Nb1nc3fUvl3MAg,Del Frisco's Grille,4138 W Boy Scout Blvd,Tampa,FL,33607,27.9644574661,-82.5136891007,4.0,390,1
eclNqAZx6YHlkx_QDBF6AA,Sushi Ai,910 Olive St,Saint Louis,MO,63101,38.6287291,-90.1941153,4.0,333,1
TZ9eAkKBKxj4HF_4rga9Gw,Turning Point - Bryn Mawr,925 W Lancaster Ave,Bryn Mawr,PA,19010,40.023566,-75.321419,3.5,147,1
wMQkdK2aNMvq2xoojC98Mw,South Street Diner,140 South St,Philadelphia,PA,19147,39.9410512122,-75.1454045221,3.0,224,1
0RkgKEwGQqwz4noPB65O6w,Hollywood Casino St Louis,777 Casino Center Dr,Maryland Heights,MO,63043,38.7540402,-90.4816007,2.0,140,1
UboXRwy2UBVH91pAwHiK_w,Weber Grill Restaurant,10 N Illinois St,Indianapolis,IN,46204,39.7677795697,-86.1600857249,4.0,782,1
o5UrUOKcmj5GFXmB6Osb6w,Bouligny Tavern,3641 Magazine St,New Orleans,LA,70115,29.9220013,-90.0929215,4.0,160,1
93K-xlLwLnwcFuV2r2MI6Q,Thai Square Restaurant,2521 Christian St,Philadelphia,PA,19146,39.9425684,-75.1852973,4.0,162,1
lMqs-c1Cwzm1Nym-dZNAQQ,Diskin Cider,1235 Martin St,Nashville,TN,37203,36.1408764,-86.7697992,4.5,117,1
GeLwhGlX8XsIsH-o3Wdc5w,360 St. Louis,1 S Broadway,Saint Louis,MO,63102,38.6253789,-90.1911376,4.0,717,1
7PDi_iyik3jraDAzWwwR4Q,Chase JP Morgan Bank Credit Card Services,,Wilmington,DE,19850,39.749361,-75.643331,1.5,111,1
k8JazPdt5ZojaKC1TzYJnA,Kouzina Cafe Gyros and Subs,5300 Nolensville Pike,Nashville,TN,37211,36.0535042915,-86.7146842447,4.5,119,1
Gekeq1c-fuezmx0PSGQvzw,East Coast Super Subs,187 N Park Ave,Tucson,AZ,85719,32.223548,-110.9565081,4.0,177,0
ewaaXBGXMGluuTGXOnTkRg,Tuk Tuk Thai Street Food,"2990 N Campbell Ave, Ste 130",Tucson,AZ,85719,32.260939,-110.943048,4.0,176,1
8QJTzIaR5FceGds8HBSIig,Barrio Brewing,800 E 16th St,Tucson,AZ,85719,32.214412,-110.9595118,4.0,611,1
fxHHCt622p--Zbqcmv9_MQ,Colleen Elizabeth Salon and Spa,"38 S La Cumbre Rd, Ste 1",Santa Barbara,CA,93105,34.4397441,-119.7513582,4.5,101,1
4h4Uskb7B8OTI7oDR7wImQ,Mesa Burger - Goleta,7010 Market Pl Dr,Goleta,CA,93117,34.4293569,-119.8718163,4.0,106,1
5lthMfvA5zK3YhkGHiA6sA,The Great American Pub,148 Bridge St,Phoenixville,PA,19460,40.1339799,-75.5143401,3.5,225,1
VbzoVWEPSfzaIGBq4KlVwQ,Soybean Asian Grille,4702 Limestone Rd,Wilmington,DE,19808,39.7392170075,-75.6925452854,4.5,167,1
dbUSqTB-p1mBeshyAK4kMg,Red Rooster Cafe,801 W Main St,Hendersonville,TN,37075,36.303516,-86.6464159,4.0,103,1
CU90LyF40t62BRWyzHO29A,Nashville Zoo At Grassmere,3777 Nolensville Pike,Nashville,TN,37211,36.0900084098,-86.7355859805,4.0,328,1
RLoGgt2GGC8wHpZ7K2ZbRA,OCF Coffee House,1745 South St,Philadelphia,PA,19146,39.9446597,-75.1717524,3.5,148,1
TvAgXHsAt1s2PgxA1pQa-w,Rembrandts,93 S Eagle Rd,Eagle,ID,83616,43.6945011,-116.3544004,3.5,343,1
8ymBNifw6TBTTKY5IDhfqw,Chestnut Street Philly Bagels,1705 Chestnut St,Philadelphia,PA,19103,39.9516438387,-75.1690094,3.5,302,0
baxAe39nPgmAhkNwqvoHnQ,Olive Garden Italian Restaurant,8306 Citrus Park Dr,Tampa,FL,33625,28.065588,-82.574715,3.5,123,1
bcfXCWaYxIN4UoV_94ksLQ,Gold 'N Silver Inn,790 W 4th St,Reno,NV,89503,39.5275982,-119.8248452,3.5,520,1
dyVKL3qKsz_XDxtjpbNcgQ,El Charro Cafe,7725 N Oracle Rd,Oro Valley,AZ,85704,32.347963,-110.9764168,3.5,436,1
oJ4ik-4PZe6gexxW-tSmsw,Broad Ripple Brewpub,842 E 65th St,Indianapolis,IN,46220,39.8735797809,-86.142783297,3.5,378,1
Tv5gLZyjnMuEpLvdbE5wGw,Rosedale,801 Rosedale Dr,New Orleans,LA,70124,29.9847081719,-90.1085906966,4.0,135,1
tt_QH5mWv4FhiP3-82NOTg,High Garden,935 Woodland St,Nashville,TN,37206,36.1762829,-86.7540363,5.0,122,0
kA7f_FA8AagD3a08zsHdBw,Spa Atlantis,536 Bienville St,New Orleans,LA,70130,29.954099,-90.066607,4.5,145,1
7hsCR9k_GND2QoQyVkITBg,Pho Voorhees,910 Haddonfield Berlin Rd,Voorhees,NJ,08043,39.8479771,-74.9772242,4.5,132,1
yOpDNCFH_VZ91nO22U24Vw,Bravo! Cucina Italiana,3413 Veterans Memorial Blvd,Metairie,LA,70002,30.0041447253,-90.1586916,3.5,124,0
D1lOc4bmegUFyp_eAyJPjw,The Libertine Neighborhood Eatery,7927 Forsyth Blvd,Clayton,MO,63105,38.6505322,-90.3391347,3.5,273,0
HEf0QXnhxrcIWxRfAbQ2iA,Saba,5757 Magazine St,New Orleans,LA,70115,29.9216645,-90.118555,4.5,345,1
MXTV7gLn1GcgBIskfIXwMg,Sedona Taphouse,1120 3rd Ave N,Nashville,TN,37208,36.1757655,-86.7847052,4.5,375,1
nMn4CTJQPXqpgLltYQrxMA,Cajé Coffee Roasters - Haley St,416 E Haley St,Santa Barbara,CA,93101,34.4214524,-119.690428,4.5,240,1
g6rcVXjeLT6Y_kAFhbbJRg,Moolah Theatre & Lounge,3821 Lindell Blvd,Saint Louis,MO,63108,38.6391319,-90.23901,4.5,192,0
xHWi7ZQ0zlRoKWlfnmhOYA,Feby's Fishery,3701 Lancaster Pike,Wilmington,DE,19805,39.7550079,-75.5941192,3.5,141,1
di16IFrhgvaK1W2IFBjU1w,Discount Tire,7450 S Virginia St,Reno,NV,89511,39.4595206732,-119.780082073,4.5,141,1
LvOoifA9mHTNlhCL3GAbkg,Lucha II Authentic Mexican Food,522 N Grand Blvd,St. Louis,MO,63103,38.6386344901,-90.2315908288,3.5,101,1
9uRj85PviKNiMCYPwiJyIw,Columbia Cafe on the Tampa Riverwalk,"801 Water St, Ste 1905",Tampa,FL,33602,27.9422221019,-82.4496754411,3.5,473,1
QVXfW1c8eOm9SJVb3xdo7w,Cheeburger Cheeburger,13311 Manchester Rd,Des Peres,MO,63131,38.601707,-90.466877,3.5,119,1
r1N7zlfX6MgcweowNOt8Qw,Just Judy's,5018 E 62nd St,Indianapolis,IN,46220,39.870166,-86.084153,4.5,218,1
FFhS5dhkyRdLhqQo8Q5WTQ,Pizza-A-Go-Go,6703 Scanlan Ave,Saint Louis,MO,63139,38.6060267,-90.3038189,4.5,145,1
vR-t8pg-ARU9Z-ssT2aRdg,Restaurant Alba,7 W King St,Malvern,PA,19355,40.0359680009,-75.5149436058,4.0,181,1
ltmenUcFgNv7fPOU2BiwKw,El Minuto Cafe,354 S Main Ave,Tucson,AZ,85701,32.2165809,-110.974654,3.5,224,1
konF0Z-x-MNhnqXIwM1aKA,Sandbar,"Opal Sands Resort, 430 S Gulfview Blvd",Clearwater,FL,33767,27.9697078,-82.8301494,4.5,139,1
8_r9EZL6vX5fPBoVh3gUrA,La Playa Azul Cafe,914 Santa Barbara St,Santa Barbara,CA,93101,34.4232341,-119.698741,4.0,318,1
EqxVp4_9Up1HNgpU2pH3WQ,Wooden Ladle Noodle Shop,"3689 Tampa Rd, Ste 305",Oldsmar,FL,34677,28.0448975122,-82.6806946623,3.5,307,1
lWedWkinrM5j13pyimbpbA,Miles Table,1620 South St,Philadelphia,PA,19146,39.944043,-75.1695127,4.5,514,1
DyIO3iCiYaREeSh4ypik8A,Koto Steakhouse & Sushi Bar,533 S Howard Ave,Tampa,FL,33606,27.9396713,-82.4834192,3.0,250,1
-6L_z3ftD1iepJb0FfJghw,Channel Islands Outfitters,117 B Harbor Way,Santa Barbara,CA,93109,34.403719,-119.6936501,5.0,107,0
H5Rk-aunuEzGANXCBu-NPQ,Miguel's Mexican Seafood & Grill,3035 W Kennedy Blvd,Tampa,FL,33609,27.9449042,-82.4930315,4.0,907,1
CpV8X8DHk2VqWo11CEde-w,Paprica Modern Mediterranean Grill,811 Sansom St,Philadelphia,PA,19107,39.9491547,-75.1545837,4.5,154,1
IxX6YczoeBpdt78AzDS4GQ,The Butcher And Barkeep,712 Main St,Harleysville,PA,19438,40.2872863,-75.3987968,4.0,457,1
ny1N_Py01kVoGOvL9oKjMQ,Cask Social Kitchen,208 S Howard Ave,Tampa,FL,33606,27.9426685,-82.4827162,4.0,578,1
vgaDkuxjt8-w-0PtE8tTCA,Yolk - City Way,220 E South St,Indianapolis,IN,46204,39.7618,-86.153413,4.0,680,1
zL7wVx6Ihf1VEb9Wi7P0bw,Beaut Burger,267 South Avenida Del Convento,Tucson,AZ,85745,32.218054,-110.984063,4.0,179,1
D7rmOZO-b-hWnjmNGDw_dg,Outback Steakhouse,10220 N Michigan Rd,Carmel,IN,46032,39.9352049893,-86.234661667,2.5,121,1
PCb4B1fObwg0H-xFQzct1w,Slice of The Burg,10484 Roosevelt Blvd N,St Petersburg,FL,33716,27.8670051,-82.6456539,4.0,100,1
x8joRxn_TPorP1C2LSdSYg,Soulfedphilly,6424 Castor Ave,Philadelphia,PA,19149,40.040537,-75.0769706,3.5,128,1
CbBqxZmkvEqwV1EFEexITw,Pearl Salon,477 N Ashley Dr,Tampa,FL,33602,27.9477181859,-82.4596638945,4.0,150,0
j8feOxyJqlIJWOi8su2qzw,Serial Grillers,5975 E Speedway Blvd,Tucson,AZ,85712,32.236675,-110.865028,4.5,986,1
rgkz13vQnU2WFZBQBMqMAg,Retrospect Vintage,508 South St,Philadelphia,PA,19147,39.9417907758,-75.1511803318,3.5,124,1
lDUKbOWKAVWK11qsjH0fIg,Indian Hut Exton,260 N Pottstown Pike,Exton,PA,19341,40.0333239297,-75.6331336498,3.0,116,1
_rkjLrft2ZgHcLBLF9amXw,Uno Pizzeria & Grill,106 Black Rock Road,Oaks,PA,19456,40.1345642784,-75.4485799227,3.0,138,1
i5X5dshedNVztWO9_o6Dsw,Little Ninja Thai Japanese Food & Cafe,5709 6th St,Zephyrhills,FL,33542,28.2405089,-82.1868917,5.0,130,1
9xIGw5YaYLlqZ4dfnQ1kKQ,Jockamo Upper Crust Pizza,401 Market Plz,Greenwood,IN,46142,39.6113478,-86.1096088,4.5,279,1
S2XX-JCKWjcR1UHClZnn6w,Lee Roy Selmon's Restaurant,4302 W Boy Scout Blvd,Tampa,FL,33607,27.9628169,-82.5154185,3.5,282,0
t-r5BbNosi0aM-0aNQ9t9A,Kneaders Bakery & Cafe,9660 N Oracle Rd,Oro Valley,AZ,85737,32.3823711239,-110.9633181461,3.5,112,1
EDIDMgOAz6AhDzCtPqehNg,Fleming’s Prime Steakhouse & Wine Bar,"555 E Lancaster Ave, Ste 10",Radnor,PA,19087,40.041191,-75.3676536,4.0,244,1
K5ffo0hkwhG33BDNQrJF6A,Slate Bleu Restaurant,100 S Main St,Doylestown,PA,18901,40.3072739,-75.1299259,4.0,105,1
xT41eqUSsM_MDE1Vjhq20A,SoFresh,"533 S Howard Ave, Unit 8",Tampa,FL,33606,27.9396220218,-82.4834168043,4.5,306,1
EKSmnS-fup3HNFLR9J17mQ,Midtown II Restaurant,122 S 11th St,Philadelphia,PA,19107,39.949392,-75.159059,3.0,100,0
qscWQ0p98jQWT-GIEOJM7Q,King Wong Chinese Restaurant,795 Rt 70 E,Marlton,NJ,08053,39.893415,-74.876063,4.5,153,1
whNtPvVGI4cCTWa_Qv5Yiw,Keke's Breakfast Cafe,1203 S Dale Mabry Hwy,Tampa,FL,33629,27.9316149,-82.507125,3.5,121,1
h0wHeh0hTt6Us4W-1SHQOw,Reno-Tahoe International Airport,2001 E Plumb Ln,Reno,NV,89502,39.5050485054,-119.7757894838,4.0,583,1
OHzX-ZD9qyoeoxR8Z0dlIA,Khyber Pass Pub,56 S 2nd St,Philadelphia,PA,19106,39.9486423,-75.1441173,4.0,845,1
VRGYwKE_Z77frm5NwLvJhw,Burger Republic,420 11th Ave S,Nashville,TN,37203,36.1524355,-86.7835814,4.0,721,1
55yVwtNPAHIYp2t6stJKHA,Revelator Nashville,1817 21st Ave S,Nashville,TN,37212,36.1358305,-86.801119,3.5,103,0
DMxgL0TdpR9HCD4P1CdxdQ,Pei Wei Asian Kitchen,12927 N Dale Mabry Hwy,Tampa,FL,33618,28.06436085,-82.502789,3.0,144,1
6x6rR-SErwOo3xF2AzXVHA,Newfields: A Place for Nature and the Arts,4000 N Michigan Rd,Indianapolis,IN,46208,39.8274175724,-86.1896065943,4.5,373,1
LR4aKXyxN-a8WTgQ1o9hBA,Bistro at Cherry Hill,"2000 Route 38, Ste 514",Cherry Hill,NJ,08002,39.940895,-75.025427,4.0,135,1
Nxa362GcR1WWK2og8uJ_sQ,The Clover & the Bee,100 W Lockwood Ave,Webster Groves,MO,63119,38.5928443407,-90.3589685662,4.0,318,1
XowIr_jIS-1bgJbLXwp6-A,Corsair Distillery & Taproom,"1200 Clinton St, Ste 110",Nashville,TN,37203,36.165071,-86.79512,4.5,216,1
0bNQmB_FHHYZRGcs4_WsYA,Men Wielding Fire,1537 S Virginia St,Reno,NV,89502,39.509409,-119.806661,3.0,138,0
KuAaIZIACr2uMSK1UDtueg,East Park Donuts & Coffee,700 Main St,Nashville,TN,37206,36.1742796,-86.7606101,4.5,130,1
ai9OgENCC63Hw7VYWRkV2Q,The Stone Fox,712 51st Ave N,Nashville,TN,37209,36.156219,-86.848358,3.5,144,0
P9xNwbMStRsHsVc6K5PDpg,Toast,5433 Laurel St,New Orleans,LA,70115,29.9185016,-90.1164893,4.5,548,1
ES8YqqXVu2TO6o2iwAOYSQ,Chef Thai & Sushi,"1155 S Dale Mabry Hwy, Ste 22",Tampa,FL,33629,27.9326118,-82.5063215,3.5,148,1
LPzt4zjwSSJnqmhFIyx-bA,Maya Cafe,2726 Sutton Blvd,Maplewood,MO,63143,38.6116759,-90.3196976,3.5,120,0
H_lYfJb0Va8O0QQ2W4zc4w,Stoll Medical Group,1528 Walnut St,Philadelphia,PA,19102,39.9494834373,-75.1673514317,4.0,122,1
cGWhF0eEogy0DKPwCU9TtA,Si-Am Thai,713 N Franklin St,Tampa,FL,33602,27.9504891,-82.4590146,4.0,202,1
Zr3CwG-1zbXlktQoHjgIOQ,Forgotten Boardwalk Brewing,"1940 Olney Ave, Ste 100",Cherry Hill,NJ,08003,39.9122883,-74.9692065,4.5,105,1
M6ZwoibuGA5KxKWnxqKz4Q,Cigar City Brewpub,15491 N Dale Mabry Hwy,Tampa,FL,33618,28.0927616555,-82.5017115315,3.5,303,0
i_kM6kP4u4Wxr3o3_9XN_A,Samurai Blue,13703 N Dale Mabry Hwy,Tampa,FL,33618,28.0701592,-82.5062291,4.0,123,1
0DdmKihJ90qKP5TAM3c2yQ,Tartine,7217 Perrier St,New Orleans,LA,70118,29.9316742785,-90.1322145595,4.5,290,1
tP1x4ntwlFfQBI1ozbBinw,Britt's Coal Fire Pizza,10709 Gulf Blvd,Treasure Island,FL,33706,27.769736,-82.769149,4.0,368,1
VoKEVItQEa0wJjBSBdcQLg,The Counter Meridian,3505 E Monarch Sky Ln,Meridian,ID,83646,43.6213321363,-116.3507491687,3.0,171,0
8r_n8JdKQ0gePm2neSkL7A,Sushi Ai,7020 Marketplace Dr,Goleta,CA,93117,34.429533,-119.872188,3.0,223,1
c7OfNRMIqAhtNOMEat3Rbg,Fellini Cafe,3541 W Chester Pike,Newtown Square,PA,19073,39.986747,-75.397289,4.0,156,1
CIy5YA8iphBQbJPf2v1FSQ,PJ Whelihan's Pub + Restaurant - Haddonfield,700 N Haddon Ave,Haddonfield,NJ,08033,39.9046963935,-75.0419186889,3.0,156,1
5xDQFNAlW5WalnfqOvUxBQ,Sammy's Mexican Grill,16502 N Oracle Rd,Catalina,AZ,85739,32.5056641,-110.9252601,3.5,169,1
gR6ICS7qYX0DX675kJBsBQ,Slow & Low BBQ Bistro,333 54th Ave N,Nashville,TN,37209,36.150691,-86.853789,4.0,136,0
nEFO4hfMiugL3RC6pk0Klg,Los Amigos Dos,404 Patricia Ave,Dunedin,FL,34698,28.005052,-82.775845,4.0,118,1
FD5pfqrsH6bdodCkV-YI1g,Sugo's Spaghetteria,10419 Clayton Rd,Frontenac,MO,63131,38.6335751,-90.4106681,3.5,208,1
thaxF2Bnvu29xdXCf57ULw,Buca di Beppo Italian Restaurant,300 Main St,Exton,PA,19341,40.0220977,-75.6283401,3.0,122,1
KtIuUYABc3KsTi3mOnYW4A,Parlour & Juke,1101 Riverwood Dr,Nashville,TN,37216,36.2241626,-86.7252269,4.5,101,1
GuzbBFraIq-fbkjfvaTRvg,Mesa Verde,1919 Cliff Dr,Santa Barbara,CA,93109,34.4013485,-119.7230803,4.5,1796,1
3VYxaeo6BJNHbVIIfmWN_w,Vicia,4260 Forest Park Ave,St. Louis,MO,63108,38.6355113131,-90.2523982639,4.0,259,1
vzG8THG9K2lDu-Ah6vFAVA,Café Piazza,1900 Arsenal St,Saint Louis,MO,63118,38.596777345,-90.2178671888,4.0,164,1
V83KkmOgTx_h1LDA_A1kow,Kimchi Time,"2900 E Broadway Blvd, Ste 186",Tucson,AZ,85716,32.2205738,-110.9297074,4.0,369,1
W3vh-SwbjqvTWczrDOsKgA,Chiba,8312 Oak St,New Orleans,LA,70118,29.9488275,-90.1319128,4.0,264,0
h_tRcijFYxrUiZ59FXfBOQ,Still Perkin',2727 Prytania St,New Orleans,LA,70130,29.9302073,-90.0849707,3.5,169,1
C2lGdB-myrO9mxz3UHChAw,Plato's Closet Reno,5083 S Mccarran Blvd,Reno,NV,89502,39.4782324838,-119.7850218,3.0,214,1
_PQzeo8P2sGczzFEifrK-Q,Claudio's Specialty Foods,924-26 S 9th St,Philadelphia,PA,19147,39.9381953,-75.1582206,4.5,148,1
1vN178lXfJ77EmFRBYzteg,Alice Bakery & Confectionary,95 E Butler Ave,Ambler,PA,19002,40.1547719,-75.2217773,4.0,112,0
KWGyIzQMILsT0Zx6slvBNg,Victoria's Bagel Bistro,"3131 Rt 38 & Larchmont Blvd, Ste 5",Mount Laurel,NJ,08054,39.971193,-74.880136,4.0,215,1
MbNcVhRqpNPcvgFzWgaxSQ,"MOOYAH Burgers, Fries & Shakes",4100 Veterans Blvd,Metairie,LA,70002,30.00411,-90.177,4.0,195,1
qhRq6HPGNn1BYojzDdkgRA,Red Bench Pizza,1204 S Vista Ave,Boise,ID,83705,43.5932082,-116.2132603,4.0,131,1
YvaccJaSqbCNOYsEqWBSCw,Banh Street,1062 Tyson Ave,Abington,PA,19001,40.12004,-75.1346695,4.5,114,0
3X1IHpOzx0IYp5wM7JVF4g,Taj Mahal Indian Cuisine,"923 Metairie Rd, Ste C",Metairie,LA,70005,29.9892834,-90.1318955,3.5,208,1
7eiGKDBo7qymeasy-uq1qQ,Ritz At the Bourse,400 Ranstead St,Philadelphia,PA,19106,39.9492886,-75.1477118,4.0,103,0
WlQt5eBlsMeEKvuG4fP3kA,Primanti Bros,5221 Noggle Way,Indianapolis,IN,46237,39.6370999,-86.0799985,3.5,111,0
4mGnHfvwjE6P-vuKowHzCQ,Taco Buddha,7405 Pershing Ave,University City,MO,63130,38.6537379951,-90.3299817858,4.5,282,1
8-0EBUcwlrRMWhSNdT-5FQ,Sake Cafe Veterans,4201 Veterans Memorial Blvd,Metairie,LA,70006,30.0063285527,-90.1788542981,3.0,112,1
5d6Re2uKakZvY-QPJgTvUQ,Shugga Hi Bakery and Cafe,1000 Dickerson Pike,Nashville,TN,37207,36.1893671,-86.7732544,4.5,113,1
IvAa7PvfOYl0xRML5W3ebg,Yards Brewing Company,500 Spring Garden St,Philadelphia,PA,19123,39.9609706195,-75.146908,4.0,755,1
xGcpC8D4Sio-bN9KCr054g,Zen Bistro Grill + Sushi,2223 N Westshore Blvd,Tampa,FL,33607,27.9640468,-82.5216049,3.5,119,0
LttC5xNMFcgOg3bt_MlXTg,McAlister's Deli,"4410 W Boy Scout Blvd, Ste 150",Tampa,FL,33607,27.9598166464,-82.5185054974,4.0,121,1
ObHsdZKeFSvoPJT8D0r1yA,The Avenue DTSP,330 1st Ave S,Saint Petersburg,FL,33701,27.770057,-82.637674,3.5,734,1
rNY5xg0FZSBopfmi-QZ_NA,Lerua's Fine Mexican Food,2005 E Broadway Blvd,Tucson,AZ,85719,32.2217563,-110.9421181,4.0,157,0
8tJWgFe3ztfxYg3YWcw3rA,Ocean Nails & Spa,5768 Calle Real,Goleta,CA,93117,34.44181,-119.825509,3.5,201,1
RKVZbcCKNcAM5Jk_cV7I9A,Sage,1031 Lynch St,Saint Louis,MO,63118,38.5999553,-90.2118706,3.5,110,0
RY3SwE3MjUCM_1c6zrNkNA,Hungry Harry's Famous Bar-B-Que,2006 S Parsons Ave,Seffner,FL,33584,27.9788551,-82.2855272,4.0,153,1
5rSg5FARufPsy_ACLLhy-g,Alessi Bakery,2909 W Cypress St,Tampa,FL,33609,27.9523562,-82.4899485,4.0,299,1
4nrZ42MbdzstpNZaB_Fmew,Dreamy Weenies,740 N Rampart St,New Orleans,LA,70116,29.9611632,-90.0675517,4.5,318,0
ak-RiYgUZzM_90c8ONWFzw,Burgundy Blue Photography,1100 Anacapa St,Santa Barbara,CA,93101,34.4241261,-119.7022869,5.0,174,1
5wlbureqTc6gsaB_y-OkOA,Bovaconti Coffee,1042 Virginia Ave,Indianapolis,IN,46203,39.7529945873,-86.1406107012,4.5,200,1
